attempt_id,user_id,session_id,attempted_at_utc,exercise_id,concept,mode,answer_type,difficulty,data_source,is_correct,response_time_ms,attempt_number
00000000-0000-0000-0000-000000000007-148,00000000-0000-0000-0000-000000000007,s-7-15,2026-09-16T06:45:14.164949+00:00,real-liq-003,Liquidity,recognition,level,3,real,1,14690,1
00000000-0000-0000-0000-000000000007-149,00000000-0000-0000-0000-000000000007,s-7-15,2026-09-16T06:45:55.387011+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,1,36222,1
00000000-0000-0000-0000-000000000007-150,00000000-0000-0000-0000-000000000007,s-7-16,2026-09-16T21:18:45.687044+00:00,real-mss-010,MSS,recognition,level,3,real,0,14367,1
00000000-0000-0000-0000-000000000007-151,00000000-0000-0000-0000-000000000007,s-7-16,2026-09-16T21:19:15.159097+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,1,24472,1
00000000-0000-0000-0000-000000000007-152,00000000-0000-0000-0000-000000000007,s-7-16,2026-09-16T21:19:30.326496+00:00,pd-002,PremiumDiscount,recognition,choice,1,constructed,1,10167,1
00000000-0000-0000-0000-000000000008-0,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:52:00.682229+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,0,28357,1
00000000-0000-0000-0000-000000000008-1,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:52:50.567165+00:00,real-liq-010,Liquidity,recognition,level,1,real,1,44884,1
00000000-0000-0000-0000-000000000008-2,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:53:03.736483+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,8169,1
00000000-0000-0000-0000-000000000008-3,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:53:21.947762+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,0,13211,1
00000000-0000-0000-0000-000000000008-4,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:53:35.030725+00:00,fvg-resp-003,FVG,recognition,choice,2,constructed,1,8082,1
00000000-0000-0000-0000-000000000008-5,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:54:01.219180+00:00,real-liq-006,Liquidity,recognition,level,3,real,0,21188,1
00000000-0000-0000-0000-000000000008-6,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:54:16.405354+00:00,real-liq-005,Liquidity,recognition,level,2,real,1,10186,1
00000000-0000-0000-0000-000000000008-7,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:54:26.311418+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,4906,1
00000000-0000-0000-0000-000000000008-8,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:54:46.654389+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,0,15342,1
00000000-0000-0000-0000-000000000008-9,00000000-0000-0000-0000-000000000008,s-8-1,2026-09-03T23:55:05.647461+00:00,fvg-003,FVG,recognition,zone,2,constructed,1,13993,1
00000000-0000-0000-0000-000000000008-10,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:19:15.760628+00:00,liq-002,Liquidity,recognition,level,1,constructed,0,10710,1
00000000-0000-0000-0000-000000000008-11,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:19:36.115088+00:00,real-liq-009,Liquidity,recognition,level,3,real,0,15354,1
00000000-0000-0000-0000-000000000008-12,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:19:45.745849+00:00,fvg-005,FVG,recognition,zone,3,constructed,1,4630,1
00000000-0000-0000-0000-000000000008-13,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:20:11.581332+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,20835,1
00000000-0000-0000-0000-000000000008-14,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:20:31.054727+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,0,14473,1
00000000-0000-0000-0000-000000000008-15,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:20:41.571808+00:00,mss-003,MSS,recognition,level,3,constructed,0,5517,1
00000000-0000-0000-0000-000000000008-16,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:20:56.266199+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,9694,1
00000000-0000-0000-0000-000000000008-17,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:21:40.152170+00:00,real-mss-006,MSS,recognition,level,3,real,0,38885,1
00000000-0000-0000-0000-000000000008-18,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:22:09.076026+00:00,mss-002,MSS,recognition,level,1,constructed,0,23923,1
00000000-0000-0000-0000-000000000008-19,00000000-0000-0000-0000-000000000008,s-8-2,2026-09-05T14:22:25.988244+00:00,fvg-001,FVG,recognition,zone,1,constructed,0,11912,1
00000000-0000-0000-0000-000000000008-20,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:26:21.911271+00:00,fvg-resp-003,FVG,recognition,choice,2,constructed,1,21099,1
00000000-0000-0000-0000-000000000008-21,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:26:33.587579+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,6676,1
00000000-0000-0000-0000-000000000008-22,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:26:46.198389+00:00,mss-005,MSS,recognition,level,2,constructed,1,7610,1
00000000-0000-0000-0000-000000000008-23,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:27:07.426508+00:00,real-fvg-001,FVG,recognition,zone,1,real,0,16228,1
00000000-0000-0000-0000-000000000008-24,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:27:22.326671+00:00,mss-001,MSS,recognition,level,1,constructed,0,9900,1
00000000-0000-0000-0000-000000000008-25,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:27:43.345236+00:00,real-fvg-001,FVG,recognition,zone,1,real,0,16018,1
00000000-0000-0000-0000-000000000008-26,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:27:57.699361+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,9354,1
00000000-0000-0000-0000-000000000008-27,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:28:33.918658+00:00,fvg-003,FVG,recognition,zone,2,constructed,1,31219,1
00000000-0000-0000-0000-000000000008-28,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:28:49.486535+00:00,real-mss-007,MSS,recognition,level,1,real,0,10567,1
00000000-0000-0000-0000-000000000008-29,00000000-0000-0000-0000-000000000008,s-8-3,2026-09-06T08:28:59.756902+00:00,real-mss-005,MSS,recognition,level,2,real,1,5270,1
00000000-0000-0000-0000-000000000008-30,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:38:36.337486+00:00,real-mss-007,MSS,recognition,level,1,real,0,6369,1
00000000-0000-0000-0000-000000000008-31,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:38:51.993904+00:00,real-fvg-009,FVG,recognition,zone,3,real,1,10656,1
00000000-0000-0000-0000-000000000008-32,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:39:06.606062+00:00,real-mss-009,MSS,recognition,level,2,real,0,9612,1
00000000-0000-0000-0000-000000000008-33,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:39:19.328846+00:00,real-fvg-008,FVG,recognition,zone,2,real,1,7722,1
00000000-0000-0000-0000-000000000008-34,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:39:49.636382+00:00,ifvg-resp-001,IFVG,recognition,choice,2,constructed,0,25307,1
00000000-0000-0000-0000-000000000008-35,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:40:06.892812+00:00,real-fvg-003,FVG,recognition,zone,3,real,1,12256,1
00000000-0000-0000-0000-000000000008-36,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:40:18.028345+00:00,liq-003,Liquidity,recognition,level,2,constructed,1,6135,1
00000000-0000-0000-0000-000000000008-37,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:40:40.299793+00:00,mss-004,MSS,recognition,level,2,constructed,1,17271,1
00000000-0000-0000-0000-000000000008-38,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:41:15.945518+00:00,real-mss-010,MSS,recognition,level,3,real,0,30645,1
00000000-0000-0000-0000-000000000008-39,00000000-0000-0000-0000-000000000008,s-8-4,2026-09-07T14:41:28.852121+00:00,real-fvg-002,FVG,recognition,zone,2,real,1,7906,1
00000000-0000-0000-0000-000000000008-40,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:05:07.097807+00:00,real-fvg-007,FVG,recognition,zone,1,real,0,31121,1
00000000-0000-0000-0000-000000000008-41,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:05:43.205090+00:00,real-fvg-004,FVG,recognition,zone,3,real,0,31107,1
00000000-0000-0000-0000-000000000008-42,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:05:59.179905+00:00,real-liq-009,Liquidity,recognition,level,3,real,0,10974,1
00000000-0000-0000-0000-000000000008-43,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:06:28.085539+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,23905,1
00000000-0000-0000-0000-000000000008-44,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:06:48.027735+00:00,mss-003,MSS,recognition,level,3,constructed,1,14942,1
00000000-0000-0000-0000-000000000008-45,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:07:02.558443+00:00,real-fvg-003,FVG,recognition,zone,3,real,0,9530,1
00000000-0000-0000-0000-000000000008-46,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:07:21.895272+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,14336,1
00000000-0000-0000-0000-000000000008-47,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:08:01.217813+00:00,mss-003,MSS,recognition,level,3,constructed,0,34322,1
00000000-0000-0000-0000-000000000008-48,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:08:18.686325+00:00,real-mss-005,MSS,recognition,level,2,real,0,12468,1
00000000-0000-0000-0000-000000000008-49,00000000-0000-0000-0000-000000000008,s-8-5,2026-09-08T15:08:40.931566+00:00,real-liq-010,Liquidity,recognition,level,1,real,0,17245,1
00000000-0000-0000-0000-000000000008-50,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:39:43.973912+00:00,real-mss-009,MSS,recognition,level,2,real,1,9807,1
00000000-0000-0000-0000-000000000008-51,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:40:04.102787+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,1,15128,1
00000000-0000-0000-0000-000000000008-52,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:40:55.324593+00:00,real-liq-003,Liquidity,recognition,level,3,real,0,46221,1
00000000-0000-0000-0000-000000000008-53,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:41:12.215072+00:00,fvg-resp-005,FVG,recognition,choice,3,constructed,1,11890,1
00000000-0000-0000-0000-000000000008-54,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:41:37.656223+00:00,ifvg-resp-001,IFVG,recognition,choice,2,constructed,0,20441,1
00000000-0000-0000-0000-000000000008-55,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:42:06.070538+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,0,23414,1
00000000-0000-0000-0000-000000000008-56,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:42:25.084208+00:00,liq-005,Liquidity,recognition,level,3,constructed,0,14013,1
00000000-0000-0000-0000-000000000008-57,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:42:43.381375+00:00,real-fvg-005,FVG,recognition,zone,2,real,0,13297,1
00000000-0000-0000-0000-000000000008-58,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:42:57.394493+00:00,real-fvg-006,FVG,recognition,zone,3,real,0,9013,1
00000000-0000-0000-0000-000000000008-59,00000000-0000-0000-0000-000000000008,s-8-6,2026-09-10T05:43:15.792772+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,13398,1
00000000-0000-0000-0000-000000000008-60,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:52:50.713356+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,30246,1
00000000-0000-0000-0000-000000000008-61,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:53:06.837380+00:00,real-mss-009,MSS,recognition,level,2,real,1,11124,1
00000000-0000-0000-0000-000000000008-62,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:53:24.942007+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,13104,1
00000000-0000-0000-0000-000000000008-63,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:53:46.088152+00:00,mss-004,MSS,recognition,level,2,constructed,0,16146,1
00000000-0000-0000-0000-000000000008-64,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:53:59.203807+00:00,liq-005,Liquidity,recognition,level,3,constructed,0,8115,1
00000000-0000-0000-0000-000000000008-65,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:54:23.836601+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,19632,1
00000000-0000-0000-0000-000000000008-66,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:54:52.396382+00:00,liq-005,Liquidity,recognition,level,3,constructed,0,23559,1
00000000-0000-0000-0000-000000000008-67,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:55:21.106682+00:00,mss-004,MSS,recognition,level,2,constructed,1,23710,1
00000000-0000-0000-0000-000000000008-68,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:55:41.624785+00:00,ifvg-resp-004,IFVG,recognition,choice,2,constructed,1,15518,1
00000000-0000-0000-0000-000000000008-69,00000000-0000-0000-0000-000000000008,s-8-7,2026-09-11T11:55:55.252789+00:00,real-fvg-002,FVG,recognition,zone,2,real,0,8628,1
00000000-0000-0000-0000-000000000008-70,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:31:52.294805+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,6142,1
00000000-0000-0000-0000-000000000008-71,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:32:27.815439+00:00,real-fvg-003,FVG,recognition,zone,3,real,1,30520,1
00000000-0000-0000-0000-000000000008-72,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:32:46.411625+00:00,real-liq-004,Liquidity,recognition,level,1,real,1,13596,1
00000000-0000-0000-0000-000000000008-73,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:33:10.183637+00:00,mss-003,MSS,recognition,level,3,constructed,1,18772,1
00000000-0000-0000-0000-000000000008-74,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:33:24.761194+00:00,ob-005,OrderBlock,recognition,zone,3,constructed,0,9577,1
00000000-0000-0000-0000-000000000008-75,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:33:51.639758+00:00,ifvg-resp-001,IFVG,recognition,choice,2,constructed,1,21878,1
00000000-0000-0000-0000-000000000008-76,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:34:33.035161+00:00,fvg-resp-003,FVG,recognition,choice,2,constructed,0,36395,1
00000000-0000-0000-0000-000000000008-77,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:35:05.204590+00:00,ob-002,OrderBlock,recognition,zone,1,constructed,0,27169,1
00000000-0000-0000-0000-000000000008-78,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:35:23.268342+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,13063,1
00000000-0000-0000-0000-000000000008-79,00000000-0000-0000-0000-000000000008,s-8-8,2026-09-12T10:35:49.032220+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,1,20763,1
00000000-0000-0000-0000-000000000008-80,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:49:41.815178+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,12565,1
00000000-0000-0000-0000-000000000008-81,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:50:03.540990+00:00,real-mss-005,MSS,recognition,level,2,real,0,16725,1
00000000-0000-0000-0000-000000000008-82,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:50:33.263412+00:00,ifvg-resp-001,IFVG,recognition,choice,2,constructed,1,24722,1
00000000-0000-0000-0000-000000000008-83,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:50:47.069070+00:00,liq-005,Liquidity,recognition,level,3,constructed,0,8805,1
00000000-0000-0000-0000-000000000008-84,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:51:08.214001+00:00,real-liq-008,Liquidity,recognition,level,2,real,0,16144,1
00000000-0000-0000-0000-000000000008-85,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:51:26.730847+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,1,13516,1
00000000-0000-0000-0000-000000000008-86,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:51:42.665360+00:00,mss-002,MSS,recognition,level,1,constructed,1,10934,1
00000000-0000-0000-0000-000000000008-87,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:52:12.537357+00:00,ifvg-resp-002,IFVG,recognition,choice,2,constructed,1,24871,1
00000000-0000-0000-0000-000000000008-88,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:52:29.614895+00:00,mss-003,MSS,recognition,level,3,constructed,1,12077,1
00000000-0000-0000-0000-000000000008-89,00000000-0000-0000-0000-000000000008,s-8-9,2026-09-13T10:53:04.616278+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,0,30001,1
00000000-0000-0000-0000-000000000008-90,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:03:52.002443+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,1,13535,1
00000000-0000-0000-0000-000000000008-91,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:04:09.739986+00:00,tliq-002,TimeLiquidity,recognition,level,2,constructed,1,12737,1
00000000-0000-0000-0000-000000000008-92,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:04:33.059051+00:00,liq-002,Liquidity,recognition,level,1,constructed,0,18319,1
00000000-0000-0000-0000-000000000008-93,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:05:08.470803+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,30411,1
00000000-0000-0000-0000-000000000008-94,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:05:21.281889+00:00,real-fvg-001,FVG,recognition,zone,1,real,1,7811,1
00000000-0000-0000-0000-000000000008-95,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:05:32.278279+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,5996,1
00000000-0000-0000-0000-000000000008-96,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:05:48.350474+00:00,real-mss-001,MSS,recognition,level,1,real,1,11072,1
00000000-0000-0000-0000-000000000008-97,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:06:07.023388+00:00,fvg-004,FVG,recognition,zone,2,constructed,1,13672,1
00000000-0000-0000-0000-000000000008-98,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:06:26.490631+00:00,mss-001,MSS,recognition,level,1,constructed,1,14467,1
00000000-0000-0000-0000-000000000008-99,00000000-0000-0000-0000-000000000008,s-8-10,2026-09-14T13:06:49.788949+00:00,fvg-resp-004,FVG,recognition,choice,2,constructed,1,18298,1
00000000-0000-0000-0000-000000000008-100,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:24:16.440952+00:00,real-liq-004,Liquidity,recognition,level,1,real,1,18784,1
00000000-0000-0000-0000-000000000008-101,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:24:51.819453+00:00,real-fvg-005,FVG,recognition,zone,2,real,1,30378,1
00000000-0000-0000-0000-000000000008-102,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:25:21.794710+00:00,ifvg-resp-001,IFVG,recognition,choice,2,constructed,0,24975,1
00000000-0000-0000-0000-000000000008-103,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:25:34.864103+00:00,real-liq-002,Liquidity,recognition,level,2,real,1,8069,1
00000000-0000-0000-0000-000000000008-104,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:25:49.446023+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,9581,1
00000000-0000-0000-0000-000000000008-105,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:26:03.890960+00:00,ob-005,OrderBlock,recognition,zone,3,constructed,1,9444,1
00000000-0000-0000-0000-000000000008-106,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:26:15.942377+00:00,ifvg-003,IFVG,recognition,zone,3,constructed,1,7051,1
00000000-0000-0000-0000-000000000008-107,00000000-0000-0000-0000-000000000008,s-8-11,2026-09-15T00:26:37.078733+00:00,real-mss-006,MSS,recognition,level,3,real,0,16136,1
